match_date,competition,season,home_team,away_team,event_url,home_score,away_score,home_moneyline_decimal,away_moneyline_decimal,handicap_team,handicap_line,handicap_odds_decimal,total_line,over_odds_decimal,under_odds_decimal,source_bookmaker_home_away,source_bookmaker_total,source_bookmaker_handicap
2025-03-20,super-rugby,2025,Moana Pasifika,Chiefs,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/moana-pasifika-waikato-chiefs-E1Z4pVSO/,35,50,6.5,1.11,,,,67.5,1.8696,1.9524,bet365.us,market-average,
2025-03-21,super-rugby,2025,Blues,Crusaders,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/blues-crusaders-0h8N2Crg/,19,42,1.8,2.0,,,,56.5,1.9091,1.9091,bet365.us,market-average,
2025-03-21,super-rugby,2025,Highlanders,Reds,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/highlanders-queensland-reds-4QEE4YDt/,23,29,1.4808,2.65,,,,56.5,1.9091,1.9091,bet365.us,market-average,
2025-03-22,super-rugby,2025,Waratahs,Brumbies,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/waratahs-act-brumbies-Y56V0jD5/,28,23,2.79,1.4405,,,,55.5,1.9091,1.9091,bet365.us,market-average,
2025-03-22,super-rugby,2025,Western Force,Fijian Drua,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/western-force-fijian-drua-vJyWbUsI/,52,15,1.4808,2.65,,,,63.5,1.8475,1.9709,bet365.us,market-average,
2025-03-27,super-rugby,2025,Hurricanes,Waratahs,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/hurricanes-waratahs-nquvc8CU/,57,12,1.1401,5.5,,,,59.5,1.9091,1.9091,bet365.us,market-average,
2025-03-28,super-rugby,2025,Brumbies,Highlanders,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/act-brumbies-highlanders-jc5lHBcn/,34,27,1.25,4.0,,,,55.5,1.9091,1.9091,bet365.us,market-average,
2025-03-28,super-rugby,2025,Crusaders,Moana Pasifika,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/crusaders-moana-pasifika-bN8dFkSb/,29,45,1.03,11.0,,,,66.5,1.9091,1.9091,bet365.us,market-average,
2025-04-26,super-rugby,2025,Brumbies,Hurricanes,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/act-brumbies-hurricanes-Es3snweE/,29,35,1.4405,2.79,,,,56.5,1.9091,1.9091,bet365.us,market-average,
2025-05-02,super-rugby,2025,Blues,Western Force,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/blues-western-force-pUPETUvm/,40,19,1.09,7.5,,,,57.5,1.9091,1.9091,bet365.us,market-average,
2025-05-02,super-rugby,2025,Fijian Drua,Reds,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/fijian-drua-queensland-reds-tdJNR89a/,36,33,2.45,1.5587,,,,,,,bet365.us,,
2025-05-03,super-rugby,2025,Brumbies,Waratahs,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/act-brumbies-waratahs-AyBvOQ8O/,40,17,1.2801,3.75,,,,57.5,1.9091,1.9091,bet365.us,market-average,
2025-05-03,super-rugby,2025,Highlanders,Moana Pasifika,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/highlanders-moana-pasifika-violrUgt/,29,34,1.5587,2.45,,,,60.5,1.8197,2.0,bet365.us,market-average,
2025-05-03,super-rugby,2025,Hurricanes,Chiefs,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/hurricanes-waikato-chiefs-lMMVPnvC/,35,17,2.35,1.5988,,,,54.5,1.9091,1.9091,bet365.us,market-average,
2025-05-09,super-rugby,2025,Fijian Drua,Blues,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/fijian-drua-blues-8Wx5vng5/,5,34,3.0,1.4,,,,52.5,1.9091,1.9091,bet365.us,market-average,
2025-05-09,super-rugby,2025,Waratahs,Reds,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/waratahs-queensland-reds-4bWDxQNH/,21,28,2.2,1.6803,,,,55.5,1.9091,1.9091,bet365.us,market-average,
2025-05-10,super-rugby,2025,Crusaders,Chiefs,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/crusaders-waikato-chiefs-d6lLz4hU/,19,35,1.6803,2.2,,,,55.5,1.9091,1.9091,bet365.us,market-average,
2025-05-10,super-rugby,2025,Western Force,Brumbies,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/western-force-act-brumbies-0KEVf7wn/,14,33,2.6,1.5,,,,57.5,1.9091,1.9091,bet365.us,market-average,
2025-05-16,super-rugby,2025,Fijian Drua,Western Force,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/fijian-drua-western-force-xQ9fk37N/,38,7,1.2703,3.6,,,,59.5,1.8696,1.8696,bet365.us,market-average,
2025-05-16,super-rugby,2025,Hurricanes,Highlanders,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/hurricanes-highlanders-8pIwgo8b/,24,20,1.08,7.5,,,,58.5,1.9091,1.9091,bet365.us,market-average,
2025-05-16,super-rugby,2025,Waratahs,Crusaders,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/waratahs-crusaders-4CBniPxB/,33,48,2.4,1.5814,,,,52.5,1.9091,1.9091,bet365.us,market-average,
2025-05-17,super-rugby,2025,Brumbies,Reds,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/act-brumbies-queensland-reds-ni557pNi/,24,14,1.3802,3.1,,,,53.5,1.9091,1.9091,bet365.us,market-average,
2025-05-17,super-rugby,2025,Moana Pasifika,Blues,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/moana-pasifika-blues-KpDJqsVp/,27,21,3.35,1.33,,,,58.5,1.9091,1.9091,bet365.us,market-average,
2025-05-23,super-rugby,2025,Crusaders,Highlanders,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/crusaders-highlanders-86gE5Oi4/,15,12,1.09,7.0,,,,56.5,1.9524,1.8696,bet365.us,market-average,
2025-05-23,super-rugby,2025,Reds,Hurricanes,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/queensland-reds-hurricanes-GWdM32MG/,27,31,1.8,2.02,,,,55.5,1.9091,1.9091,bet365.us,market-average,
2025-05-24,super-rugby,2025,Chiefs,Moana Pasifika,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/waikato-chiefs-moana-pasifika-AVkV1tiT/,85,7,1.07,8.0,,,,64.5,1.9091,1.9091,bet365.us,market-average,
2025-05-24,super-rugby,2025,Western Force,Waratahs,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/western-force-waratahs-61y1dKEj/,17,22,1.5988,2.35,,,,54.5,1.9091,1.9091,bet365.us,market-average,
2025-05-30,super-rugby,2025,Blues,Waratahs,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/blues-waratahs-lOZTagLr/,46,6,1.05,8.5,,,,56.5,1.9091,1.9091,bet365.us,market-average,
2025-05-30,super-rugby,2025,Brumbies,Crusaders,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/act-brumbies-crusaders-UZMeI1yA/,31,33,1.7812,2.04,,,,,,,bet365.us,,
2025-05-30,super-rugby,2025,Highlanders,Chiefs,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/highlanders-waikato-chiefs-M9JmKN6c/,24,41,5.5,1.1401,,,,57.5,1.9091,1.9091,bet365.us,market-average,
2025-05-31,super-rugby,2025,Hurricanes,Moana Pasifika,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/hurricanes-moana-pasifika-MkmybXke/,64,12,1.2,4.5,,,,64.5,1.9091,1.9091,bet365.us,market-average,
2025-05-31,super-rugby,2025,Reds,Fijian Drua,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/queensland-reds-fijian-drua-IHtpdBK7/,52,7,1.08,7.5,,,,55.5,1.9091,1.9091,bet365.us,market-average,
2025-06-06,super-rugby,2025,Crusaders,Reds,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/crusaders-queensland-reds-QaumVZYj/,32,12,1.1701,5.0,,,,50.5,1.9091,1.9091,bet365.us,market-average,
2025-06-07,super-rugby,2025,Brumbies,Hurricanes,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/act-brumbies-hurricanes-UTgHzdBT/,35,28,1.7519,2.1,,,,,,,bet365.us,,
2025-06-07,super-rugby,2025,Chiefs,Blues,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/waikato-chiefs-blues-Y108xItH/,19,20,1.33,3.35,,,,52.5,1.9091,1.9091,bet365.us,market-average,
2025-06-13,super-rugby,2025,Crusaders,Blues,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/crusaders-blues-lMhoptRr/,21,14,1.4505,2.75,,,,48.5,1.9091,1.9091,bet365.us,market-average,
2025-06-14,super-rugby,2025,Chiefs,Brumbies,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/waikato-chiefs-act-brumbies-W0rz5DK0/,37,17,1.13,6.0,,,,52.5,1.9091,1.9091,bet365.us,market-average,
2025-06-21,super-rugby,2025,Crusaders,Chiefs,https://www.oddsportal.com/rugby-union/world/super-rugby-2025/crusaders-waikato-chiefs-bufa44wI/,16,12,2.1,1.7519,,,,47.5,1.9091,1.9091,bet365.us,market-average,
